4200051,Abdon Batista
4200101,Abelardo Luz
4200200,Agrolandia
4200309,Agronomica
4200408,Agua Doce
4200507,Aguas De Chapeco
4200556,Aguas Frias
4200606,Aguas Mornas
4200705,Alfredo Wagner
4200754,Alto Bela Vista
4200804,Anchieta
4200903,Angelina
4201000,Anita Garibaldi
4201109,Anitapolis
4201208,Antonio Carlos
4201257,Apiuna
4201273,Arabuta
4201307,Araquari
4201406,Ararangua
4201505,Armazem
4201604,Arroio Trinta
4201653,Arvoredo
4201703,Ascurra
4201802,Atalanta
4201901,Aurora
4201950,Balneario Arroio Do Silva
4202057,Balneario Barra Do Sul
4202008,Balneario Camboriu
4202073,Balneario Gaivota
4212809,Balneario Picarras
4220000,Balneario Rincao
4202081,Bandeirante
4202099,Barra Bonita
4202107,Barra Velha
4202131,Bela Vista Do Toldo
4202156,Belmonte
4202206,Benedito Novo
4202305,Biguacu
4202404,Blumenau
4202438,Bocaina Do Sul
4202503,Bom Jardim Da Serra
4202537,Bom Jesus
4202578,Bom Jesus Do Oeste
4202602,Bom Retiro
4202453,Bombinhas
4202701,Botuvera
4202800,Braco Do Norte
4202859,Braco Do Trombudo
4202875,Brunopolis
4202909,Brusque
4203006,Cacador
4203105,Caibi
4203154,Calmon
4203204,Camboriu
4203303,Campo Alegre
4203402,Campo Belo Do Sul
4203501,Campo Ere
4203600,Campos Novos
4203709,Canelinha
4203808,Canoinhas
4203253,Capao Alto
4203907,Capinzal
4203956,Capivari De Baixo
4204004,Catanduvas
4204103,Caxambu Do Sul
4204152,Celso Ramos
4204178,Cerro Negro
4204194,Chapadao Do Lageado
4204202,Chapeco
4204251,Cocal Do Sul
4204301,Concordia
4204350,Cordilheira Alta
4204400,Coronel Freitas
4204459,Coronel Martins
4204558,Correia Pinto
4204509,Corupa
4204608,Criciuma
4204707,Cunha Pora
4204756,Cunhatai
4204806,Curitibanos
4204905,Descanso
4205001,Dionisio Cerqueira
4205100,Dona Emma
4205159,Doutor Pedrinho
4205175,Entre Rios
4205191,Ermo
4205209,Erval Velho
4205308,Faxinal Dos Guedes
4205357,Flor Do Sertao
4205407,Florianopolis
4205431,Formosa Do Sul
4205456,Forquilhinha
4205506,Fraiburgo
4205555,Frei Rogerio
4205605,Galvao
4205704,Garopaba
4205803,Garuva
4205902,Gaspar
4206009,Governador Celso Ramos
4206108,Grao Para
4206207,Gravatal
4206306,Guabiruba
4206405,Guaraciaba
4206504,Guaramirim
4206603,Guaruja Do Sul
4206652,Guatambu
4206702,Herval Doeste
4206751,Ibiam
4206801,Ibicare
4206900,Ibirama
4207007,Icara
4207106,Ilhota
4207205,Imarui
4207304,Imbituba
4207403,Imbuia
4207502,Indaial
4207577,Iomere
4207601,Ipira
4207650,Ipora Do Oeste
4207684,Ipuacu
4207700,Ipumirim
4207759,Iraceminha
4207809,Irani
4207858,Irati
4207908,Irineopolis
4208005,Ita
4208104,Itaiopolis
4208203,Itajai
4208302,Itapema
4208401,Itapiranga
4208450,Itapoa
4208500,Ituporanga
4208609,Jabora
4208708,Jacinto Machado
4208807,Jaguaruna
4208906,Jaragua Do Sul
4208955,Jardinopolis
4209003,Joacaba
4209102,Joinville
4209151,Jose Boiteux
4209177,Jupia
4209201,Lacerdopolis
4209300,Lages
4209409,Laguna
4209458,Lajeado Grande
4209508,Laurentino
4209607,Lauro Muller
4209706,Lebon Regis
4209805,Leoberto Leal
4209854,Lindoia Do Sul
4209904,Lontras
4210001,Luiz Alves
4210035,Luzerna
4210050,Macieira
4210100,Mafra
4210209,Major Gercino
4210308,Major Vieira
4210407,Maracaja
4210506,Maravilha
4210555,Marema
4210605,Massaranduba
4210704,Matos Costa
4210803,Meleiro
4210852,Mirim Doce
4210902,Modelo
4211009,Mondai
4211058,Monte Carlo
4211108,Monte Castelo
4211207,Morro Da Fumaca
4211256,Morro Grande
4211306,Navegantes
4211405,Nova Erechim
4211454,Nova Itaberaba
4211504,Nova Trento
4211603,Nova Veneza
4211652,Novo Horizonte
4211702,Orleans
4211751,Otacilio Costa
4211801,Ouro
4211850,Ouro Verde
4211876,Paial
4211892,Painel
4211900,Palhoca
4212007,Palma Sola
4212056,Palmeira
4212106,Palmitos
4212205,Papanduva
4212239,Paraiso
4212254,Passo De Torres
4212270,Passos Maia
4212304,Paulo Lopes
4212403,Pedras Grandes
4212502,Penha
4212601,Peritiba
4212650,Pescaria Brava
4212700,Petrolandia
4212908,Pinhalzinho
4213005,Pinheiro Preto
4213104,Piratuba
4213153,Planalto Alegre
4213203,Pomerode
4213302,Ponte Alta
4213351,Ponte Alta Do Norte
4213401,Ponte Serrada
4213500,Porto Belo
4213609,Porto Uniao
4213708,Pouso Redondo
4213807,Praia Grande
4213906,Presidente Castello Branco
4214003,Presidente Getulio
4214102,Presidente Nereu
4214151,Princesa
4214201,Quilombo
4214300,Rancho Queimado
4214409,Rio Das Antas
4214508,Rio Do Campo
4214607,Rio Do Oeste
4214805,Rio Do Sul
4214706,Rio Dos Cedros
4214904,Rio Fortuna
4215000,Rio Negrinho
4215059,Rio Rufino
4215075,Riqueza
4215109,Rodeio
4215208,Romelandia
4215307,Salete
4215356,Saltinho
4215406,Salto Veloso
4215455,Sangao
4215505,Santa Cecilia
4215554,Santa Helena
4215604,Santa Rosa De Lima
4215653,Santa Rosa Do Sul
4215679,Santa Terezinha
4215687,Santa Terezinha Do Progresso
4215695,Santiago Do Sul
4215703,Santo Amaro Da Imperatriz
4215802,Sao Bento Do Sul
4215752,Sao Bernardino
4215901,Sao Bonifacio
4216008,Sao Carlos
4216057,Sao Cristovao Do Sul
4216107,Sao Domingos
4216206,Sao Francisco Do Sul
4216305,Sao Joao Batista
4216354,Sao Joao Do Itaperiu
4216255,Sao Joao Do Oeste
4216404,Sao Joao Do Sul
4216503,Sao Joaquim
4216602,Sao Jose
4216701,Sao Jose Do Cedro
4216800,Sao Jose Do Cerrito
4216909,Sao Lourenco Do Oeste
4217006,Sao Ludgero
4217105,Sao Martinho
4217154,Sao Miguel Da Boa Vista
4217204,Sao Miguel Do Oeste
4217253,Sao Pedro De Alcantara
4217303,Saudades
4217402,Schroeder
4217501,Seara
4217550,Serra Alta
4217600,Sideropolis
4217709,Sombrio
4217758,Sul Brasil
4217808,Taio
4217907,Tangara
4217956,Tigrinhos
4218004,Tijucas
4218103,Timbe Do Sul
4218202,Timbo
4218251,Timbo Grande
4218301,Tres Barras
4218350,Treviso
4218400,Treze De Maio
4218509,Treze Tilias
4218608,Trombudo Central
4218707,Tubarao
4218756,Tunapolis
4218806,Turvo
4218855,Uniao Do Oeste
4218905,Urubici
4218954,Urupema
4219002,Urussanga
4219101,Vargeao
4219150,Vargem
4219176,Vargem Bonita
4219200,Vidal Ramos
4219309,Videira
4219358,Vitor Meireles
4219408,Witmarsum
4219507,Xanxere
4219606,Xavantina
4219705,Xaxim
4219853,Zortea
